,Tweets
221,elonmusk I’ve added all Space X postcodes in USA.
222,"SteveHiltonx elonmusk Because they know if they were to actually tell their remaining straggler viewers what is REALLY going on, they would lose more viewers. They don't care that our entire country is at stake is all about ratings/viewers."
223,"MurphyYuiko michellmybell1 BidenTour CivilLost odktiger FemmeVoilet cl1ntonserver TomDoubting RealDoctorT 42Gnome _Kel_Varnsen_ Mentor2TheGods kimmsue70 1717mule TreatHunterDog JackWhoElse lemmabarkaloo TastyMorsel6 ADirtyRottenDog 429jamesowens SnoJusticeCuz MaxDragonard instinctnaturel MucusMucous Timeforfreespe1 Evry1H8sGrtzLOL theProgEqualist JenCages shrekvivre cow_cousin RepublicanRehab MyChickenDinner VtTbQW9s3xjPOow TwoSides1Truth SomeSis1 pookietooth LadyOfTheOcean1 SnoJusticeBro Aimhighffw UtsingerWesley DigiMalice ADouble777 schmevilagain absurd_dad CosmicIndiffer1 Q_Estrada scary_brock jaybento4 MiaZingg elonmusk I would like to see no parties 
It would make the us vs them mentality less of a factor.  
I am not sure we can put that particular idea back in the bottle, though."
224,Montana2Rice4Ev Caligrl2487 LynnetteJGill LeahRemini elonmusk Kristennetten She blocked me for disagreeing with her...or maybe it was for showing the proof she lied...either way she can't see my response here because it triggers her too much. How can she keep calling others triggered if she let's them see how the truth triggers her?
225,"Is elonmusk’s Twitter still suppressing free speech outside of what is illegal?

Are ideas still being suppressed for purely political reasons?"
226,"Check my latest video about elonmusk

 "
227,"elonmusk elonmusk my friend , Marruecos 🇲🇦 ❤️ Spain🇪🇦 ♻️? Qatar qatar2022 FIFAWorldCup marruecosespaña "
228,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
229,elonmusk Yes Sir.
230,"SenRonJohnson: .elonmusk is doing an awful lot to reveal censorship in the complicit, corrupt media. 
 
But there is an even larger st…"
231,"elonmusk 🤝✨🤝 BROTHER ELON CALL DR SHIVA✨🤝✨“ElonCallDrShiva 1-617-631-6874 to learn the TRUTH about Twitter’s PORTAL FOR GOVERNMENT TO SILENCE POLITICAL SPEECH.”  🤝✨❣️ 
 ElonCallDrShiva
 "
232,"elonmusk Hello Mr. Elon, I would like to verify my account elonmusk"
233,"elonmusk Am talking to the money, am not talking to the mirror🎭
Pretty🚶‍♂️🔭"
234,"NFTbagari 🧐ElonMusk plans to launch TwitterPayment? 

So let us guess what will happen to $ELON?

You can now trade $ELON in  BitKeep with a low gas fee!

Moreover, more than 250K tokens and 1M NFTs also can be traded in BitKeep!

🤳Follow up on BitKeep now &gt;&gt; "
235,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
236,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
237,Lilrose110909 yoginidancer2 VindicoG Brahmslover1278 elonmusk Shhh Karen. Your clown king wants to terminate the Constitution and be installed as dictator because his attempts at rigging the election failed. This is his second attempt at destroying the country. You are his accomplice
238,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
239,"KingBitWild GaryMowrer1 TheDarkReporter knels59221 devilmaskrascal LayahHeilpern elonmusk So, you are saying I as the home (platform) owner gets to decide how people act (say) in my home(platform)? You do get it after all!!"
240,davidp13: NEWSMAX This is all to try and stop elonmusk
241,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
242,"johnrich elonmusk Two words, John...

NOTHING BURGER"
243,elonmusk We trying hard to grow our page😪 elonmusk
244,"sk2eet EZebroni SawyerMerritt garyblack00 elonmusk The paradox is that I absolutely love 99.9% of my MY but talk about spoiling the ship for h'pth of tar.

But for the collision detection issue I would recommend them to absolutely anyone."
245,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
246,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
247,elonmusk Serioulsy Sir 😄😆😄
248,elonmusk This post is one of them.
249,AnantSinghMann elonmusk WholeMarsBlog VWs have the WORST resale value of any foreign automaker in the US. There are soooo many other makers that are better.
250,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
251,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
252,HornManMatt scottjohnson elonmusk racism didn't die with this original painting
253,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
254,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
255,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
256,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
257,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
258,Good morning. elonmusk holla at me. need my account media back
259,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
260,elonmusk Yes because now people feel comfortabel to express himself to others. Also twitter getting better now day by day. 
261,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
262,"Why is it sometimes I can still see the Twitter porn, and then sometimes I can't. Just choose 1 elonmusk or just unban it. It's free on Google why can't they just have a platform like Twitter? It's not hurting anyone...."
263,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
264,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
265,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
266,Time to take over Wikipedia elonmusk next goal to hands on information sector
267,"NuanceBro jacksonhinklle elonmusk Because, bring in the aliens"
268,"AlienSquidCoin: AlienSquid to the moooooon! 🚀🚀🚀🤩🤩🤩🔥🔥🔥👾👾👾👽👽👽

BSC BNB Binance BTC Bitcoin Ethereum ETH SHIB doge ElonMusk cr…"
269,Is elonmusk shadow banning the Ukrainian conflict due to outside pressures? 
270,"AlienSquidCoin: Ready??? Mission ""Moon"" starts soon!!! 🛸🛸🛸🌕🌕🌕👽👾

BNB BSC BSCGemsAlert Binance BTC Bitcoin ETH Ethereum Elonmus…"
271,"JoJoFromJerz elonmusk Weird people get bullied = less weird people because most conform strange concept right? Less weirdos = less shootings, sometimes you gotta fight fire with fire"
272,"hoodleratlarge JDO51405862 MDavidRetired CollinRugg elonmusk And Im surprised how??? Btw, you never mentioned the state lvl."
273,elonmusk MarioNawfal Can you please add a thumbs down that can be added to posts pretty please!!
274,Artin_HH: elonmusk read this
275,DailyCaller elonmusk Cannot name one Biden policy that helped working Americans.
276,"AlienSquidCoin: Ready??? Mission ""Moon"" starts soon!!! 🛸🛸🛸🌕🌕🌕👽👾

BNB BSC BSCGemsAlert Binance BTC Bitcoin ETH Ethereum Elonmus…"
277,"AlienSquidCoin: Ready??? Mission ""Moon"" starts soon!!! 🛸🛸🛸🌕🌕🌕👽👾

BNB BSC BSCGemsAlert Binance BTC Bitcoin ETH Ethereum Elonmus…"
278,"jse_amor: elonmusk FoxNews .elonmusk Twitter here’s a good poll 

Do fraudulently elected officials follow the constitution they t…"
279,"Expect a massive false flag in Canada very soon. 🇨🇦 

WW3 psyops TrudeauIsDestroyingCanada TrudeauNationalDisgrace TrudeauForTreason TrudeauIsTheNewHitler UkraineRussianWar ftx quantum science falseflag psyop TwitterFiles TWITTERGATE war nfts elonmusk "
280,"recre8ively plant_eugene DanteParks9 guano_col ThisIsKyleR elonmusk Hmmm. A long way from home &amp; destroying everyone's businesses? Oh, that was ANTIFA &amp; the mob; he was there defending businesses &amp; his life, but you obviously aren't intelligent enough to realize that for the court finding him innocent.."
281,stillgray stillgray how many followers you gained after the  elonmusk teleconferencing?
282,GrahamAllen_1 elonmusk JoeBiden Wasn’t it enough that you kissed trump’s ass. Now you are kissing Elon’s.
283,UH60Andy TheFreds Julesa7 RealFairbrass bobscartoons MaajidNawaz JasonMillerinDC mrmarkdolan danwootton LeilaniDowding JohnBoweActor MattHoyOfficial FiveTimesAugust HiRezTheRapper elonmusk yinyangmechanic Deadferrets JamesDelingpole My friend once went on a camping thing and for some reason someone there decided to do a 'nice thing' and cleaned it for him. He was furious as it takes a while to get it looking naturally muddy!
284,"cinemapatti: Check my latest video about elonmusk

 "
285,"alexbruesewitz elonmusk I am downright ashamed to be part of a country that would go after an innovator and society contributor the way our government is going after elonmusk 
It's hard to get up in the morning awaiting what's next"
286,AnantSinghMann elonmusk WholeMarsBlog Where in the world is VW a quality product? It's the epitome of cheap cars. And Audi manages to sell the same cars just with a bigger engine and some gimmicks for the price of a really good car.
287,SteveHiltonx elonmusk Did you hear about Trump paying women hush money from his campaign funds so they wouldn't talk before the election?
288,716jamal716 jonastyle_ elonmusk Newfie
289,TomFitton elonmusk nytimes McConnell is a joke. A typical 2 bit politician.
290,emmakennytv: Even though we all fully expected Twitter to have tried to rig information and prevent democratic process. Now elonmusk…
291,"accretionist JayCarp17841673 10barclayt limabean9412 ClayTravis elonmusk Twitter nytimes CNN MSNBC You're the one making up rumors and smears.
All sorts of excuses because reality is too hard to handle"
292,"elonmusk Please, disable comment blocking! If this society is for free speech.
This idiot want vax mRNA, little children! It's completely scary 😨 "
293,LenaEpstein elonmusk Be careful both parties are organized crime and it’s all about the money and power to get it. 31 trillion of our money gone.
294,elonmusk MuskUniversity elonmusk it's actually untrue because politics is way beyond war...
295,"HartCollie: elonmusk Have you checked out our posts of our 120 rescue dogs ?
Pretty sure there's nothing more interesting than them 🤣🤣…"
296,Brahmslover1278 elonmusk FloppingAces No more censorship 🤗
297,"The brightest stars &amp; planets began to reveal themselves. Soon ∞ Points of Lights unveiled behind the lifting translucent curtain of night. I couldn't identify any Constellations. It soon became apparent, the StarTrek of Times Past as seen from very ♥ of TheTwilightZone ∞φ†  "
298,20Eur20: catturd2 elonmusk This was below your tweet: 
299,Barbie8534 elonmusk I'll check them out on Amazon. Thank you!
300,elonmusk Remember Elon Musk did not self delete.
301,"elonmusk When are we going to talk about the fact that Hunter Biden:

- made $640M as a WH advisor 

- got $2B from Crown Prince Mohammed Bone Saw 

- got $100 million for his women’s fund

- got patents from China

- got $6.35 million in PPP loans

Oh wait, that was Jared &amp; Ivanka. 2/2"
302,"ChefTenSeven Gamgee55 USConst_Amend_I elonmusk This might help you to see why. 

House Republicans Preparing To Recycle Rudy's Kremlin Disinformation "
303,SteveHiltonx elonmusk There was Russia collusion
304,"EricG1247 elonmusk Who gets to decide what is truth. 

YOU DO!"
305,"SCA77 RaccoonDBoone TeaTimeTitan bevedoni WholeMarsBlog elonmusk Like this gem at the top of the list you linked to 
“Tesla hits wall, catches fire”.   Sounds like a car problem"
